,tag_id,tag_name,extraction_date,posts_W_hashtag,owner_id,shortcode,timestamp,likes,hashtags,mentions,coms,text,img_description,url_img
0,17852585269081464,alg_cam,5042022,62,50597256794,CbvwVVhqH2j,2022-03-30 23:19:46,24,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'hichemboudaoui', 'teamdzair', '123vivalAlgérie', 'dzsport', 'saidbenrahma', 'ramybensebaini', 'جمال_بلماضي', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'cameroun', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022\n', 'الماتش_يتعاود', 'الجزائر_كاميرون']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",3,"Follow @toujours.fidele.officielle
 👏👏👏

 دير ♥️ وابوني يوصلك الجديد 

•••••••
🥺💔🥺🇩🇿
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal #hichemboudaoui #teamdzair #123vivalAlgérie #dzsport #saidbenrahma #ramybensebaini #جمال_بلماضي  #رياض_محرز #bennacer #ismailbennacer #cameroun #riadmahrez #Alg_Cam #WorldCupQatar2022
#الماتش_يتعاود #الجزائر_كاميرون",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277602437_387951739818600_572086375147262342_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=6O5pXyInQN0AX918ArF&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT-2Cb0xfylyIjyjf9i7x3m3YoVFoBLgURzhF52TS5e8jQ&oe=6252D441&_nc_sid=4efc9f
1,17852585269081464,alg_cam,5042022,62,50597256794,CbvnNJAMC8y,2022-03-30 22:00:00,30,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'hichemboudaoui', 'teamdzair', '123vivalAlgérie', 'dzsport', 'saidbenrahma', 'ramybensebaini', 'جمال_بلماضي', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'cameroun', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022\n', 'الماتش_يتعاود', 'الجزائر_كاميرون']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",0,"Follow @toujours.fidele.officielle

 دير ♥️ وابوني يوصلك الجديد 

•••••••
🥺💔🥺🇩🇿
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal #hichemboudaoui #teamdzair #123vivalAlgérie #dzsport #saidbenrahma #ramybensebaini #جمال_بلماضي  #رياض_محرز #bennacer #ismailbennacer #cameroun #riadmahrez #Alg_Cam #WorldCupQatar2022
#الماتش_يتعاود #الجزائر_كاميرون",Null,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/277029944_445799883982749_2762445690352632985_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=NLe3QB239UEAX-tejPh&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT_TYsAGwHMakEja5LlkPsCem_ph8K2N3rfJYy3XRkq18Q&oe=6253484E&_nc_sid=4efc9f
2,17852585269081464,alg_cam,5042022,62,50597256794,Cbu_sbSspCG,2022-03-30 16:14:45,33,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'teamdzair', '123vivalAlgérie', 'ramybensebaini', 'جمال_بلماضي', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022\n\u200e', 'Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_\n\u200e', 'الماتش_يتعاود\n', 'نطالب_الفاف_باعاده_المباراه\n', 'replay_algeria_cameroon_match']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",1,"Follow  @toujours.fidele.officielle
•••••••
‏الحكم دانييلي أورساتو الإيطالي يصرح:
""على حسب خبرتي في مجال التحكيم فإن الجزائر هي الفائزة، هناك أخطاء وقعت في المباراة قلبت الموازين""

 Follow @toujours.fidele.officielle

🥺💔🥺🇩🇿

#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal  #teamdzair #123vivalAlgérie  #ramybensebaini #جمال_بلماضي  #رياض_محرز #bennacer #ismailbennacer  #riadmahrez #Alg_Cam #WorldCupQatar2022
‎#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_
‎#الماتش_يتعاود
 ‎#نطالب_الفاف_باعاده_المباراه
 ‎#replay_algeria_cameroon_match",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277692913_1010763459536903_3512214868436194958_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=gGj5k7FZdJgAX-qFlGG&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT8m1FJBIO3OLEoaJfaWc_UGcAPJxYX-4xCyvzWjdVq4_Q&oe=62522D0D&_nc_sid=4efc9f
3,17852585269081464,alg_cam,5042022,62,50597256794,Cbu-ZYEstug,2022-03-30 16:03:24,30,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'hichemboudaoui', 'teamdzair', '123vivalAlgérie', 'dzsport', 'saidbenrahma', 'ramybensebaini', 'جمال_بلماضي', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'cameroun', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022\n', 'الماتش_يتعاود', 'الجزائر_كاميرون']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",2,"Follow @toujours.fidele.officielle

ان شاءالله فيها خير 

غاضني الظلم انظلمنا في بلادنا و حنا نتفرجو 😭😭💔💔🇩🇿🇩🇿
الله يجيبها في صحة كل واحد كان سبة فيه 
•••••••
🥺💔🥺🇩🇿
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal #hichemboudaoui #teamdzair #123vivalAlgérie #dzsport #saidbenrahma #ramybensebaini #جمال_بلماضي  #رياض_محرز #bennacer #ismailbennacer #cameroun #riadmahrez #Alg_Cam #WorldCupQatar2022
#الماتش_يتعاود #الجزائر_كاميرون",Null,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/277477381_387132136294954_4279033608980489_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=cqDWDGFq_ewAX85HszK&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT9QwaDgUeD8i1LecIcQJZCmimWl9hYfQvkeqz-hll5PgA&oe=6253D216&_nc_sid=4efc9f
4,17852585269081464,alg_cam,5042022,62,50597256794,Cbu8wl5shfx,2022-03-30 15:49:06,16,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'hichemboudaoui', 'teamdzair', '123vivalAlgérie', 'dzsport', 'saidbenrahma', 'ramybensebaini', 'جمال_بلماضي', 'tahiaeldjazair', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'cameroun', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",0,"Follow @toujours.fidele.officielle

غاضني الظلم انظلمنا في بلادنا و حنا نتفرجو 😭😭💔💔🇩🇿🇩🇿
الله يجيبها في صحة كل واحد كان سبة فيه 
•••••••
🥺💔🥺🇩🇿
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal #hichemboudaoui #teamdzair #123vivalAlgérie #dzsport #saidbenrahma #ramybensebaini #جمال_بلماضي #tahiaeldjazair #رياض_محرز #bennacer #ismailbennacer #cameroun #riadmahrez #Alg_Cam #WorldCupQatar2022",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277453660_160204436440608_2481560052041096530_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=100&_nc_ohc=I3x6yCh6l0AAX_pKcUe&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT_ndy7bQfKExbR_AkQQOGGyIeERbQWmTjo_RKUndP8YZA&oe=625280ED&_nc_sid=4efc9f
5,17852585269081464,alg_cam,5042022,62,50597256794,Cbu8TrAsLML,2022-03-30 15:45:09,25,"['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs', '123vivalalgerie🇩🇿', 'lesverts', 'lesverts⭐⭐', 'dzairfoot', 'djamelbelmadi', 'dzfoot', 'mahrez', 'elkhadra', 'teamdz', 'belmadi', 'youcefbelaili', 'youcefatal', 'hichemboudaoui', 'teamdzair', '123vivalAlgérie', 'dzsport', 'saidbenrahma', 'ramybensebaini', 'جمال_بلماضي', 'tahiaeldjazair', 'رياض_محرز', 'bennacer', 'ismailbennacer', 'cameroun', 'riadmahrez', 'Alg_Cam', 'WorldCupQatar2022', 'الماتش_يتعاود']","['Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_', 'lesfennecs']",0,"Follow @toujours.fidele.officielle

غاضني الظلم انظلمنا في بلادنا و حنا نتفرجو 😭😭💔💔🇩🇿🇩🇿
الله يجيبها في صحة كل واحد كان سبة فيه 
•••••••
🥺💔🥺🇩🇿
#Algeria_and_Cameroon_match_unjust_Bring_us_back_the_match_Where_is_FIFA_ 
••• 

.
.
.
Follow: 👉🏻👉🏻 @toujours.fidele.officielle 👈🏻👈🏻 

__________________________________________________
#lesfennecs #123vivalalgerie🇩🇿 #lesverts #lesverts⭐⭐ #dzairfoot #djamelbelmadi #dzfoot #mahrez #elkhadra #teamdz #belmadi #youcefbelaili #youcefatal #hichemboudaoui #teamdzair #123vivalAlgérie #dzsport #saidbenrahma #ramybensebaini #جمال_بلماضي #tahiaeldjazair #رياض_محرز #bennacer #ismailbennacer #cameroun #riadmahrez #Alg_Cam #WorldCupQatar2022 #الماتش_يتعاود","بوطاجين الجزائر"" قادرة على التأهل إلى مونديال قطر ""بشرط بقلم كريم تيغرمت نشر 30 مارس 2022 16:13 toujours.fidele.dz. officielle الماتش ما يتعاودتش وقال ،بوطاجين في تصريح ر""النهار"" أون ""لدين ما"" يثار حول امكانية اعادة المباراة الفاصلة بين الجزائر ،والكاميرون أمر غير .""وارد كما :أضاف في"" حال تأكد الفيفا من ارتكاب الخكم غاسما لأخطاء ،تحكيمية ستتم معاقبته ،شخصيا دون منتخب ""الكاميرون وفي ،المقابل أوضح مراد :بوطاجين منتخبنا"" الوطني قادر على التأهل مباشرة ،للمونديال شرط ثبوت تلقي الحكم غاسما رشوة من .""الكاميرونيين‎'‎‎.",https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277545559_673963007085650_8506719824231780982_n.webp?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=102&_nc_ohc=UToM14h6EJ8AX9I8Q7F&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT843iDcLg0aWCpWnvQ88ydTXEgaDnWteHHkov_RrFP7bQ&oe=6253BFC7&_nc_sid=4efc9f
6,17852585269081464,alg_cam,5042022,62,50417837772,CbtaVQ6KrS6,2022-03-30 01:29:02,12,"['algeria', 'dz', 'lesverts⭐⭐', '123vivalalgerie', 'لعمارة_ارحل', 'faf', 'lose', 'defaite', 'ALG_CAM', 'blida', 'tchaker', 'mahrez', 'slimani', 'touba', 'belmadi', 'mbolhi', 'mood', 'sad', 'time', 'algerianews', 'algeriatoday', 'الجزائر', 'المنتخب_الجزائري', 'الكاميرون']",[],0,"قدر الله ما شافعل 💔 خيرها فغيرها وخلاص 

#algeria #dz #lesverts⭐⭐ #123vivalalgerie #لعمارة_ارحل #faf #lose #defaite #ALG_CAM #blida #tchaker #mahrez #slimani #touba #belmadi #mbolhi #mood #sad #time #algerianews #algeriatoday #الجزائر #المنتخب_الجزائري #الكاميرون",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277416939_266544725565259_9095589646223748791_n.webp?stp=dst-jpg_e35&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=1pCQDKazQt8AX-xB85V&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT-SdANlZK8vyB3McNtBhl3eu3cRWUX1sY3-H1wR93eLMw&oe=62526961&_nc_sid=4efc9f
7,17852585269081464,alg_cam,5042022,62,50230379654,Cbsnu6eo3iM,2022-03-29 18:06:53,38,['ALG_CAM'],[],3,"Allez les verts 💪🇩🇿♥️ à nous la victoire ✌️ 
#ALG_CAM 🇩🇿🇨🇲 FIFA World Cup Qualifier Qatar 2022",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277415251_1611949975830559_5198195560906839651_n.jpg?stp=dst-jpg_e35_s1080x1080&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=107&_nc_ohc=OB-DrOPqHVAAX-gk_ZM&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT-jmtvTNQnn5-MdjLlFSCICDbKhRsr9iCqgIjEdCbrSGw&oe=6253C1E6&_nc_sid=4efc9f
8,17852585269081464,alg_cam,5042022,62,42860160720,Cbr6opAtdVo,2022-03-29 11:32:49,15,"['الجزائر_الكامرون', 'الجزائر', 'محرز', 'Belmadi', 'الخضر', 'بلماضي', 'محاربي_الصحراء', 'belmadi', 'lesguerrièrs', 'mahrez', 'algerie', 'alg_cam', 'بلايلي', 'lesverts', 'belaili']",[],0,"🚨 يحدث الآن | من ملعب مصطفى تشاكر بالبليدة

#الجزائر_الكامرون #الجزائر #محرز #Belmadi #الخضر #بلماضي #محاربي_الصحراء #belmadi #lesguerrièrs #mahrez #algerie #alg_cam #بلايلي #lesverts #belaili",Null,https://scontent-cdg2-1.cdninstagram.com/v/t51.2885-15/277471643_658911208717967_1348626182476368426_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdg2-1.cdninstagram.com&_nc_cat=111&_nc_ohc=IZ2KPnuIWhUAX86Sfgq&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT-Xerxwvu1fFmj-LNI-AYqn5Rx2KjyhqcVEPEd5rvRMXg&oe=62523DC7&_nc_sid=4efc9f
9,17852585269081464,alg_cam,5042022,62,42860160720,Cbrv9IntOpV,2022-03-29 09:59:30,11,"['الجزائر_الكامرون', 'الجزائر', 'محرز', 'Belmadi', 'الخضر', 'بلماضي', 'محاربي_الصحراء', 'belmadi', 'lesguerrièrs', 'mahrez', 'algerie', 'alg_cam', 'بلايلي', 'lesverts', 'belaili']",[],0,"🚨يحدث الآن | بداية دخول الأنصار الى ملعب مصطفى تشاكر بالبليدة

#الجزائر_الكامرون #الجزائر #محرز #Belmadi #الخضر #بلماضي #محاربي_الصحراء #belmadi #lesguerrièrs #mahrez #algerie #alg_cam #بلايلي #lesverts #belaili",Null,https://scontent-cdt1-1.cdninstagram.com/v/t51.2885-15/277628010_124079363425693_6322380403765049647_n.jpg?stp=dst-jpg_e15&_nc_ht=scontent-cdt1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=FnJceydW8oAAX_EHm0v&edm=ABZsPhsBAAAA&ccb=7-4&oh=00_AT81Ws_1AOavPJbHBKxxc2zH8uG9tC20qPAMa40yC9v2VQ&oe=6253300A&_nc_sid=4efc9f
